hhnum,k15,k14,k13,k12,k11,k10,k9,k8,k7,k6,k5,k4,k3,k2,k1
110989,,,,,,,,,,,,,,,
110990,9,9,9,9,9,9,7,7,7,6,5,4,2,2,1
110997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111013,6,6,6,6,6,6,6,6,6,6,5,4,2,2,1
111023,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
111037,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
111053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111069,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
111071,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
111084,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
111093,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
111096,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
111101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111110,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
111121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111145,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
111146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111148,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
111161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111177,,,,,,,,,,,,,,,
111196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111266,,,,,,,,,,,,,,,
111267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111272,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
111282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111297,6,6,6,6,6,6,6,6,6,6,5,4,2,2,1
111302,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
111317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111329,,,,,,,,,,,,,,,
111334,,,,,,,,,,,,,,,
111335,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
111353,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
111367,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
111371,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
111391,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
111395,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
111450,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111455,11,11,11,11,11,7,7,7,7,6,5,4,2,2,1
111457,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
111469,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
111477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111523,,,,,,,,,,,,,,,
111535,8,8,8,8,8,8,8,8,7,6,5,4,2,2,1
111536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111562,,,,,,,,,,,,,,,
111565,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111566,,,,,,,,,,,,,,,
111573,,,,,,,,,,,,,,,
111575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111577,,,,,,,,,,,,,,,
111588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111589,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111591,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
111592,,,,,,,,,,,,,,,
111612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111613,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111620,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111627,,,,,,,,,,,,,,,
111632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111635,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
111651,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
111654,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111656,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
111663,8,8,8,8,8,8,8,8,7,6,5,4,2,2,1
111672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111694,,,,,,,,,,,,,,,
111698,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
111710,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
111718,9,9,9,9,9,9,7,7,7,6,5,4,2,2,1
111719,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
111729,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
111730,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111740,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111753,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111774,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
111797,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
111805,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
111823,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
111825,,,,,,,,,,,,,,,
111826,12,12,12,11,11,7,7,7,7,6,5,4,2,2,1
111834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111835,9,9,9,9,9,9,7,7,7,6,5,4,2,2,1
111855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111859,,,,,,,,,,,,,,,
111867,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
111892,7,7,7,7,7,7,7,7,7,6,5,4,2,2,1
111893,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
111896,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
111898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111899,14,14,14,14,9,9,7,7,7,6,5,4,2,2,1
111926,,,,,,,,,,,,,,,
111942,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
111944,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111960,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
111971,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112000,11,11,11,11,11,7,7,7,7,6,5,4,2,2,1
112001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112006,,,,,,,,,,,,,,,
112019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112034,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
112051,6,6,6,6,6,6,6,6,6,6,5,4,2,2,1
112062,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
112063,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
112065,7,7,7,7,7,7,7,7,7,6,5,4,2,2,1
112081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112102,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
112115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112158,,,,,,,,,,,,,,,
112159,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
112171,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
112187,,,,,,,,,,,,,,,
112200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112204,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
112210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112221,,,,,,,,,,,,,,,
112224,,,,,,,,,,,,,,,
112241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112245,,,,,,,,,,,,,,,
112255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112261,,,,,,,,,,,,,,,
112281,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
112291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112305,,,,,,,,,,,,,,,
112308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112319,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
112320,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
112328,8,8,8,8,8,8,8,8,7,6,5,4,2,2,1
112341,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112354,8,8,8,8,8,8,8,8,7,6,5,4,2,2,1
112365,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
112373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112376,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112384,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112391,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
112396,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
112407,12,12,12,11,11,7,7,7,7,6,5,4,2,2,1
112414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112455,,,,,,,,,,,,,,,
112456,,,,,,,,,,,,,,,
112473,,,,,,,,,,,,,,,
112477,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
112482,,,,,,,,,,,,,,,
112496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112518,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
112523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112525,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112526,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
112532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112561,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
112562,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
112571,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
112574,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
112577,8,8,8,8,8,8,8,8,7,6,5,4,2,2,1
112583,9,9,9,9,9,9,7,7,7,6,5,4,2,2,1
112607,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
112616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112621,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
112629,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112644,6,6,6,6,6,6,6,6,6,6,5,4,2,2,1
112657,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112658,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112663,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
112664,11,11,11,11,11,7,7,7,7,6,5,4,2,2,1
112668,,,,,,,,,,,,,,,
112669,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
112697,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
112706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112725,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
112735,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
112777,6,6,6,6,6,6,6,6,6,6,5,4,2,2,1
112781,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
112783,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112807,,,,,,,,,,,,,,,
112819,,,,,,,,,,,,,,,
112826,,,,,,,,,,,,,,,
112828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112831,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
112832,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
112840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112849,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
112851,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112859,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
112861,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112864,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
112867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112868,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112896,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
112899,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
112901,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
112904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112905,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
112911,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112931,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
112944,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
112960,6,6,6,6,6,6,6,6,6,6,5,4,2,2,1
112973,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
112980,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
112982,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
112992,,,,,,,,,,,,,,,
112995,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
113002,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
113013,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
113027,9,9,9,9,9,9,7,7,7,6,5,4,2,2,1
113031,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
113034,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
113036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113052,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
113057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113113,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
113118,,,,,,,,,,,,,,,
113122,,,,,,,,,,,,,,,
113141,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
113145,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
113158,8,8,8,8,8,8,8,8,7,6,5,4,2,2,1
113174,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
113186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113201,,,,,,,,,,,,,,,
113208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113212,,,,,,,,,,,,,,,
113216,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
113238,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
113246,10,10,10,10,10,10,10,7,7,6,5,4,2,2,1
113254,,,,,,,,,,,,,,,
113259,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
113266,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113294,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
113295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113307,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
113314,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
113321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113334,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
113351,8,8,8,8,8,8,8,8,7,6,5,4,2,2,1
113363,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
113378,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
113386,6,6,6,6,6,6,6,6,6,6,5,4,2,2,1
113387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113391,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113398,8,8,8,8,8,8,8,8,7,6,5,4,2,2,1
113403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113412,9,9,9,9,9,9,7,7,7,6,5,4,2,2,1
113419,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113427,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
113430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113438,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
113472,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113475,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
113479,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
113484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113489,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
113493,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113499,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
113501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113552,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
113563,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
113570,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113579,,,,,,,,,,,,,,,
113581,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113583,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
113593,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
113595,,,,,,,,,,,,,,,
113596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113598,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113619,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
113635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113636,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113638,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113641,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113643,,,,,,,,,,,,,,,
113659,,,,,,,,,,,,,,,
113661,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113704,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
113705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113709,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
113718,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
113728,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113738,11,11,11,11,11,7,7,7,7,6,5,4,2,2,1
113747,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
113766,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
113780,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113789,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113804,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
113805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113811,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113825,7,7,7,7,7,7,7,7,7,6,5,4,2,2,1
113828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113837,12,12,12,11,11,7,7,7,7,6,5,4,2,2,1
113840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113879,9,9,9,9,9,9,7,7,7,6,5,4,2,2,1
113881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113906,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113911,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113912,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113918,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
113920,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113927,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
113930,7,7,7,7,7,7,7,7,7,6,5,4,2,2,1
113945,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
113946,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113951,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
113953,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
113954,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
113960,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
113962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113968,7,7,7,7,7,7,7,7,7,6,5,4,2,2,1
113973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114009,7,7,7,7,7,7,7,7,7,6,5,4,2,2,1
114013,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
114036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114097,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
114112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114134,10,10,10,10,10,10,10,7,7,6,5,4,2,2,1
114139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114148,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
114151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114186,,,,,,,,,,,,,,,
114187,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
114188,11,11,11,11,11,7,7,7,7,6,5,4,2,2,1
114194,,,,,,,,,,,,,,,
114208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114235,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
114253,,,,,,,,,,,,,,,
114255,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1
114258,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
114263,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
114269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114284,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
114290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114319,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
114321,,,,,,,,,,,,,,,
114332,,,,,,,,,,,,,,,
114333,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
114334,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
114350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114358,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
114361,9,9,9,9,9,9,7,7,7,6,5,4,2,2,1
114367,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
114380,,,,,,,,,,,,,,,
114385,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
114408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114418,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
114424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114437,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
114449,,,,,,,,,,,,,,,
114478,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
114480,8,8,8,8,8,8,8,8,7,6,5,4,2,2,1
114490,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
114494,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
114495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114509,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
114511,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114520,,,,,,,,,,,,,,,
114522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114526,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
114527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114541,7,7,7,7,7,7,7,7,7,6,5,4,2,2,1
114553,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114560,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1
114588,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
114591,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
114592,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
114632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114641,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114658,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114675,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
114676,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114681,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
114691,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
114696,,,,,,,,,,,,,,,
114698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114712,,,,,,,,,,,,,,,
114722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
