hhnum,usdafoodcat4,grams,totitemexp,price_per_100g,price_source,num_milk_types
110729,1004,0.0,0.0,0.09182889344262295,cell,1
110729,1006,3904.0,3.48,0.08913934426229508,observed,1
110729,1008,0.0,0.0,0.08552900326797384,cell,1
110740,1002,0.0,0.0,0.07274590163934426,cell,1
110740,1004,3904.0,2.5,0.06403688524590163,observed,1
110740,1006,0.0,0.0,0.07633196721311475,cell,1
110740,1008,0.0,0.0,0.07633782679738563,cell,1
110741,1002,0.0,0.0,0.07658811475409837,cell,1
110741,1004,3904.0,4.32,0.11065573770491804,observed,1
110741,1006,0.0,0.0,0.09707991803278689,cell,1
110741,1008,0.0,0.0,0.07123161764705882,cell,1
110758,1002,0.0,1.46,0.09964139344262296,cell,0
110758,1004,0.0,0.0,0.08427254098360656,cell,0
110758,1006,0.0,0.0,0.08913934426229508,cell,0
110758,1008,0.0,3.63,0.09012459150326797,cell,0
110772,1002,7808.0,0.0,0.11949282786885246,cell,1
110772,1004,0.0,0.0,0.09682377049180327,cell,1
110772,1006,0.0,0.0,0.09695184426229508,cell,1
110772,1008,0.0,0.0,0.08731617647058823,cell,1
110775,1002,0.0,0.0,0.10860655737704919,cell,1
110775,1004,0.0,0.0,0.07146516393442623,cell,1
110775,1006,0.0,0.0,0.06608606557377049,cell,1
110775,1008,3916.8,2.57,0.06561478758169934,observed,1
110780,1002,0.0,0.0,0.07914959016393443,cell,1
110780,1004,15616.0,11.8,0.07556352459016394,observed,1
110780,1006,0.0,0.0,0.08939549180327869,cell,1
110780,1008,0.0,0.0,0.07097630718954247,cell,1
110793,1002,0.0,0.0,0.09733606557377049,cell,1
110793,1004,7808.0,0.0,0.09451844262295081,cell,1
110793,1006,0.0,0.0,0.14036885245901642,cell,1
110793,1008,0.0,0.0,0.0967626633986928,cell,1
110796,1002,0.0,0.0,0.09554303278688525,cell,0
110796,1004,0.0,3.49,0.09682377049180327,cell,0
110796,1006,0.0,0.0,0.10220286885245901,cell,0
110796,1008,0.0,0.0,0.1095281862745098,cell,0
110819,1002,0.0,0.0,0.14293032786885246,cell,1
110819,1004,0.0,0.0,0.06582991803278689,cell,1
110819,1006,1952.0,2.18,0.11168032786885247,observed,1
110819,1008,0.0,0.0,0.065359477124183,cell,1
110827,1002,0.0,0.0,0.09682377049180327,cell,0
110827,1004,0.0,2.99,0.09182889344262295,cell,0
110827,1006,0.0,0.0,0.08913934426229508,cell,0
110827,1008,0.0,0.0,0.08552900326797384,cell,0
110836,1002,0.0,0.0,0.09964139344262296,cell,1
110836,1004,3904.0,2.89,0.07402663934426229,observed,1
110836,1006,0.0,0.0,0.08913934426229508,cell,1
110836,1008,0.0,0.0,0.09012459150326797,cell,1
110846,1002,0.0,0.0,0.09682377049180327,cell,1
110846,1004,19520.0,19.650000000000002,0.10066598360655737,observed,1
110846,1006,0.0,0.0,0.08913934426229508,cell,1
110846,1008,0.0,0.0,0.08552900326797384,cell,1
110854,1002,0.0,0.0,0.07914959016393443,cell,0
110854,1004,0.0,0.0,0.08286372950819672,cell,0
110854,1006,0.0,0.0,0.08939549180327869,cell,0
110854,1008,0.0,4.96,0.07097630718954247,cell,0
110864,1002,0.0,0.0,0.230489417989418,placetype_rural_nonmetro,1
110864,1004,7808.0,8.04,0.10297131147540982,observed,1
110864,1006,0.0,0.0,0.17059426229508196,cell,1
110864,1008,0.0,0.0,0.08833741830065359,cell,1
110868,1002,1952.0,2.49,0.1275614754098361,observed,1
110868,1004,0.0,0.0,0.09682377049180327,cell,1
110868,1006,0.0,0.0,0.10220286885245901,cell,1
110868,1008,0.0,0.0,0.1095281862745098,cell,1
110870,1002,0.0,0.0,0.14501633986928103,placetype_rural_nonmetro,2
110870,1004,1952.0,2.07,0.1060450819672131,observed,2
110870,1006,0.0,0.0,0.09195696721311475,placetype_rural_nonmetro,2
110870,1008,979.2,1.19,0.12152777777777776,observed,2
110883,1002,0.0,0.0,0.14093137254901958,cell,1
110883,1004,0.0,0.0,0.08965163934426229,cell,1
110883,1006,7808.0,5.96,0.07633196721311475,observed,1
110883,1008,0.0,0.0,0.08782679738562091,cell,1
110884,1002,0.0,0.0,0.09964139344262296,cell,0
110884,1004,0.0,2.73,0.08427254098360656,cell,0
110884,1006,0.0,0.0,0.08913934426229508,cell,0
110884,1008,0.0,0.0,0.09012459150326797,cell,0
110894,1002,0.0,0.0,0.07658811475409837,cell,1
110894,1004,3904.0,2.49,0.06378073770491804,observed,1
110894,1006,0.0,0.0,0.09707991803278689,cell,1
110894,1008,0.0,0.0,0.07123161764705882,cell,1
110900,1002,3904.0,7.18,0.1839139344262295,observed,1
110900,1004,0.0,0.0,0.10234919187246877,placetype_rural_nonmetro,1
110900,1006,0.0,0.0,0.22387295081967212,placetype_rural_nonmetro,1
110900,1008,0.0,0.0,0.08680555555555555,placetype_rural_nonmetro,1
110916,1002,7808.0,6.96,0.08913934426229508,observed,1
110916,1004,0.0,0.0,0.08427254098360656,cell,1
110916,1006,0.0,0.0,0.08913934426229508,cell,1
110916,1008,0.0,0.0,0.09012459150326797,cell,1
110919,1002,0.0,0.0,0.09964139344262296,cell,0
110919,1004,0.0,2.79,0.08427254098360656,cell,0
110919,1006,0.0,0.0,0.08913934426229508,cell,0
110919,1008,0.0,0.0,0.09012459150326797,cell,0
110924,1002,0.0,0.0,0.230489417989418,cell,1
110924,1004,0.0,0.0,0.08324795081967212,cell,1
110924,1006,3904.0,2.89,0.07402663934426229,observed,1
110924,1008,0.0,0.0,0.06229575163398693,cell,1
110931,1002,0.0,0.0,0.09682377049180327,cell,1
110931,1004,1952.0,2.0,0.10245901639344263,observed,1
110931,1006,0.0,0.0,0.08913934426229508,cell,1
110931,1008,0.0,0.0,0.08552900326797384,cell,1
110954,1002,0.0,0.0,0.09554303278688525,cell,1
110954,1004,0.0,0.0,0.09682377049180327,cell,1
110954,1006,3904.0,3.69,0.09451844262295081,observed,1
110954,1008,0.0,0.0,0.1095281862745098,cell,1
110968,1002,0.0,0.0,0.09554303278688525,cell,1
110968,1004,3904.0,3.08,0.07889344262295082,observed,1
110968,1006,0.0,0.0,0.10220286885245901,cell,1
110968,1008,0.0,0.0,0.1095281862745098,cell,1
110969,1002,0.0,0.0,0.09964139344262296,cell,1
110969,1004,7808.0,5.77,0.07389856557377049,observed,1
110969,1006,0.0,0.0,0.08913934426229508,cell,1
110969,1008,0.0,0.0,0.09012459150326797,cell,1
110989,1002,0.0,0.0,0.04021516393442623,cell,0
110989,1004,0.0,5.06,0.0778688524590164,cell,0
110989,1006,0.0,0.0,0.06890368852459017,cell,0
110989,1008,0.0,0.0,0.06969975490196079,cell,0
110990,1002,979.2,3.2800000000000002,0.33496732026143794,observed,2
110990,1004,0.0,5.98,0.09170081967213115,cell,2
110990,1006,0.0,0.0,0.050717213114754106,placetype_rural_nonmetro,2
110990,1008,3916.8,2.99,0.07633782679738563,observed,2
110997,1002,0.0,0.0,0.09682377049180327,cell,1
110997,1004,9760.0,7.94,0.08135245901639344,observed,1
110997,1006,0.0,0.0,0.08913934426229508,cell,1
110997,1008,0.0,0.0,0.08552900326797384,cell,1
111013,1002,4282.0,4.56,0.10649229332087809,observed,2
111013,1004,3904.0,4.69,0.12013319672131148,observed,2
111013,1006,0.0,0.0,0.10220286885245901,cell,2
111013,1008,0.0,0.0,0.1095281862745098,cell,2
111023,1002,0.0,0.0,0.09554303278688525,cell,1
111023,1004,0.0,0.0,0.09682377049180327,cell,1
111023,1006,0.0,0.0,0.10220286885245901,cell,1
111023,1008,3916.8,3.89,0.0993157679738562,observed,1
111037,1002,340.2,1.25,0.36743092298647856,observed,2
111037,1004,0.0,0.0,0.08286372950819672,cell,2
111037,1006,3904.0,2.99,0.07658811475409837,observed,2
111037,1008,0.0,0.0,0.07097630718954247,cell,2
111053,1002,0.0,0.0,0.14093137254901958,cell,1
111053,1004,0.0,0.0,0.08965163934426229,cell,1
111053,1006,7808.0,7.18,0.09195696721311475,observed,1
111053,1008,0.0,0.0,0.08782679738562091,cell,1
111069,1002,0.0,0.0,0.09733606557377049,cell,1
111069,1004,0.0,0.0,0.09451844262295081,cell,1
111069,1006,0.0,0.0,0.14036885245901642,cell,1
111069,1008,3916.8,3.99,0.10186887254901962,observed,1
111071,1002,0.0,0.0,0.09554303278688525,cell,1
111071,1004,15616.0,15.12,0.09682377049180327,observed,1
111071,1006,0.0,0.0,0.10220286885245901,cell,1
111071,1008,0.0,0.0,0.1095281862745098,cell,1
111084,1002,976.0,1.39,0.14241803278688525,observed,1
111084,1004,0.0,0.0,0.09682377049180327,cell,1
111084,1006,0.0,0.0,0.09695184426229508,cell,1
111084,1008,0.0,0.0,0.08731617647058823,cell,1
111093,1002,0.0,0.0,0.09682377049180327,cell,1
111093,1004,1952.0,2.98,0.1526639344262295,observed,1
111093,1006,0.0,0.0,0.08913934426229508,cell,1
111093,1008,0.0,0.0,0.08552900326797384,cell,1
111096,1002,8488.4,5.5,0.0647943075255643,observed,1
111096,1004,0.0,0.0,0.06582991803278689,cell,1
111096,1006,0.0,0.0,0.06839139344262295,cell,1
111096,1008,0.0,0.0,0.065359477124183,cell,1
111101,1002,3904.0,3.67,0.0940061475409836,observed,1
111101,1004,0.0,0.0,0.09451844262295081,cell,1
111101,1006,0.0,0.0,0.14036885245901642,cell,1
111101,1008,0.0,0.0,0.0967626633986928,cell,1
111110,1002,3904.0,3.38,0.08657786885245901,observed,1
111110,1004,0.0,0.0,0.08427254098360656,cell,1
111110,1006,0.0,0.0,0.08913934426229508,cell,1
111110,1008,0.0,0.0,0.09012459150326797,cell,1
111121,1002,0.0,0.0,0.11949282786885246,cell,1
111121,1004,1952.0,1.86,0.09528688524590163,observed,1
111121,1006,0.0,0.0,0.09695184426229508,cell,1
111121,1008,0.0,0.0,0.08731617647058823,cell,1
111139,1002,3904.0,3.25,0.08324795081967212,observed,1
111139,1004,0.0,0.0,0.1598360655737705,cell,1
111139,1006,0.0,0.0,0.08939549180327869,global,1
111139,1008,0.0,0.0,0.10084763071895426,cell,1
111145,1002,0.0,0.0,0.09964139344262296,cell,1
111145,1004,0.0,0.0,0.08427254098360656,cell,1
111145,1006,0.0,0.0,0.08913934426229508,cell,1
111145,1008,3916.8,3.78,0.09650735294117646,observed,1
111146,1002,11712.0,-993.49,0.09554303278688525,cell,1
111146,1004,0.0,0.0,0.09682377049180327,cell,1
111146,1006,0.0,0.0,0.10220286885245901,cell,1
111146,1008,0.0,0.0,0.1095281862745098,cell,1
111148,1002,0.0,0.0,0.09682377049180327,cell,1
111148,1004,1952.0,1.99,0.10194672131147542,observed,1
111148,1006,0.0,0.0,0.08913934426229508,cell,1
111148,1008,0.0,0.0,0.08552900326797384,cell,1
111161,1002,15616.0,15.120000000000001,0.09682377049180328,observed,1
111161,1004,0.0,0.0,0.10194672131147542,cell,1
111161,1006,0.0,0.0,0.08913934426229508,cell,1
111161,1008,0.0,0.0,0.09906045751633986,cell,1
111177,1002,0.0,2.18,0.1329405737704918,cell,0
111177,1004,0.0,0.0,0.09861680327868853,cell,0
111177,1006,0.0,0.0,0.07658811475409837,placetype_rural_nonmetro,0
111177,1008,0.0,0.0,0.09957107843137254,cell,0
111196,1002,7808.0,7.52,0.09631147540983606,observed,1
111196,1004,0.0,0.0,0.09682377049180327,cell,1
111196,1006,0.0,0.0,0.09695184426229508,cell,1
111196,1008,0.0,0.0,0.08731617647058823,cell,1
111202,1002,0.0,0.0,0.09964139344262296,cell,1
111202,1004,3904.0,2.89,0.07402663934426229,observed,1
111202,1006,0.0,0.0,0.08913934426229508,cell,1
111202,1008,0.0,0.0,0.09012459150326797,cell,1
111214,1002,0.0,0.0,0.09451844262295081,cell,1
111214,1004,1952.0,1.65,0.08452868852459017,observed,1
111214,1006,0.0,0.0,0.09042008196721311,placetype_rural_nonmetro,1
111214,1008,0.0,0.0,0.08680555555555555,cell,1
111236,1002,7808.0,4.19,0.053662909836065587,observed,1
111236,1004,0.0,0.0,0.09451844262295081,cell,1
111236,1006,0.0,0.0,0.07799692622950818,cell,1
111236,1008,0.0,0.0,0.08399714052287581,placetype,1
111238,1002,0.0,0.0,0.09682377049180327,cell,1
111238,1004,7808.0,5.17,0.0662141393442623,observed,1
111238,1006,0.0,0.0,0.08913934426229508,cell,1
111238,1008,0.0,0.0,0.08552900326797384,cell,1
111239,1002,0.0,0.0,0.09682377049180327,cell,1
111239,1004,1952.0,1.79,0.09170081967213115,observed,1
111239,1006,0.0,0.0,0.08913934426229508,cell,1
111239,1008,0.0,0.0,0.08552900326797384,cell,1
111262,1002,3904.0,2.99,0.07658811475409837,observed,1
111262,1004,0.0,0.0,0.09682377049180327,cell,1
111262,1006,0.0,0.0,0.09695184426229508,cell,1
111262,1008,0.0,0.0,0.08731617647058823,cell,1
111266,1002,0.0,0.0,0.06903176229508196,cell,0
111266,1004,0.0,5.29,0.07287397540983608,cell,0
111266,1006,0.0,0.0,0.061219262295081976,placetype_rural_nonmetro,0
111266,1008,0.0,0.0,0.05642361111111111,cell,0
111267,1002,1952.0,1.98,0.10143442622950821,observed,1
111267,1004,0.0,0.0,0.09182889344262295,cell,1
111267,1006,0.0,0.0,0.08913934426229508,cell,1
111267,1008,0.0,0.0,0.08552900326797384,cell,1
111272,1002,0.0,0.0,0.09554303278688525,cell,1
111272,1004,976.0,1.69,0.17315573770491802,observed,1
111272,1006,0.0,0.0,0.10220286885245901,cell,1
111272,1008,0.0,0.0,0.1095281862745098,cell,1
111282,1002,0.0,0.0,0.10860655737704919,cell,1
111282,1004,1952.0,1.85,0.09477459016393443,observed,1
111282,1006,0.0,0.0,0.06608606557377049,cell,1
111282,1008,0.0,0.0,0.07608251633986929,cell,1
111297,1002,378.0,0.99,0.2619047619047619,observed,2
111297,1004,1952.0,4.7,0.24077868852459017,observed,2
111297,1006,0.0,0.0,0.08913934426229508,cell,2
111297,1008,0.0,0.0,0.09012459150326797,cell,2
111302,1002,0.0,0.0,0.09964139344262296,cell,1
111302,1004,7808.0,11.72,0.15010245901639346,observed,1
111302,1006,0.0,0.0,0.08913934426229508,cell,1
111302,1008,0.0,0.0,0.09012459150326797,cell,1
111317,1002,0.0,0.0,0.09682377049180327,cell,1
111317,1004,0.0,0.0,0.09182889344262295,cell,1
111317,1006,0.0,0.0,0.08913934426229508,cell,1
111317,1008,3916.8,1.78,0.045445261437908495,observed,1
111329,1002,0.0,0.0,0.07914959016393443,cell,0
111329,1004,0.0,6.58,0.09182889344262295,cell,0
111329,1006,0.0,0.0,0.07402663934426229,cell,0
111329,1008,0.0,3.18,0.12714460784313725,cell,0
111334,1002,0.0,0.0,0.07914959016393443,cell,0
111334,1004,0.0,7.78,0.08286372950819672,cell,0
111334,1006,0.0,0.0,0.08939549180327869,cell,0
111334,1008,0.0,0.0,0.07097630718954247,cell,0
111335,1002,3904.0,3.99,0.10220286885245901,observed,1
111335,1004,0.0,0.0,0.09682377049180327,cell,1
111335,1006,0.0,0.0,0.10220286885245901,cell,1
111335,1008,0.0,0.0,0.1095281862745098,cell,1
111353,1002,0.0,0.0,0.06903176229508196,cell,1
111353,1004,7808.0,6.3,0.08068647540983606,observed,1
111353,1006,0.0,0.0,0.061219262295081976,placetype_rural_nonmetro,1
111353,1008,0.0,0.0,0.05642361111111111,cell,1
111367,1002,0.0,0.0,0.10860655737704919,cell,1
111367,1004,19520.0,16.89,0.08652663934426229,observed,1
111367,1006,0.0,0.0,0.06608606557377049,cell,1
111367,1008,0.0,0.0,0.07608251633986929,cell,1
111371,1002,3904.0,2.98,0.07633196721311475,observed,2
111371,1004,3904.0,3.74,0.09579918032786887,observed,2
111371,1006,0.0,0.0,0.08939549180327869,global,2
111371,1008,0.0,0.0,0.21382250816993467,placetype,2
111391,1002,3904.0,3.98,0.10194672131147542,observed,1
111391,1004,0.0,0.0,0.09682377049180327,cell,1
111391,1006,0.0,0.0,0.09554303278688525,cell,1
111391,1008,0.0,0.0,0.09395424836601307,cell,1
111395,1002,0.0,0.0,0.09682377049180327,cell,1
111395,1004,0.0,2.32,0.09182889344262295,cell,1
111395,1006,5856.0,4.9,0.08367486338797815,observed,1
111395,1008,0.0,0.0,0.08552900326797384,cell,1
111450,1002,0.0,0.0,0.11949282786885246,cell,1
111450,1004,3904.0,3.19,0.08171106557377049,observed,1
111450,1006,0.0,0.0,0.09695184426229508,cell,1
111450,1008,0.0,0.0,0.08731617647058823,cell,1
111455,1002,0.0,0.0,0.07914959016393443,cell,1
111455,1004,0.0,0.0,0.08286372950819672,cell,1
111455,1006,7808.0,7.28,0.09323770491803278,observed,1
111455,1008,0.0,0.0,0.07097630718954247,cell,1
111457,1002,3904.0,0.0,0.11501024590163936,cell,1
111457,1004,0.0,0.0,0.10617315573770493,cell,1
111457,1006,0.0,0.0,0.10348360655737705,placetype_rural_nonmetro,1
111457,1008,0.0,0.0,0.08016748366013071,placetype,1
111469,1002,3904.0,2.58,0.06608606557377049,observed,2
111469,1004,3904.0,2.58,0.06608606557377049,observed,2
111469,1006,0.0,0.0,0.08913934426229508,cell,2
111469,1008,0.0,0.0,0.09012459150326797,cell,2
111477,1002,1952.0,1.99,0.10194672131147542,observed,1
111477,1004,0.0,0.0,0.08286372950819672,cell,1
111477,1006,0.0,0.0,0.08939549180327869,cell,1
111477,1008,0.0,0.0,0.07097630718954247,cell,1
111482,1002,0.0,0.0,0.11385758196721311,cell,1
111482,1004,7808.0,7.98,0.10220286885245901,observed,1
111482,1006,0.0,0.0,0.15317622950819673,cell,1
111482,1008,0.0,0.0,0.08833741830065359,cell,1
111496,1002,0.0,0.0,0.09554303278688525,cell,1
111496,1004,3904.0,2.88,0.07377049180327869,observed,1
111496,1006,0.0,0.0,0.10220286885245901,cell,1
111496,1008,0.0,0.0,0.1095281862745098,cell,1
111523,1002,0.0,2.98,0.09733606557377049,cell,0
111523,1004,0.0,0.0,0.09451844262295081,cell,0
111523,1006,0.0,0.0,0.14036885245901642,cell,0
111523,1008,0.0,0.0,0.0967626633986928,cell,0
111535,1002,0.0,0.0,0.09682377049180327,cell,1
111535,1004,0.0,0.0,0.09182889344262295,cell,1
111535,1006,0.0,0.0,0.08913934426229508,cell,1
111535,1008,3916.8,7.38,0.1884191176470588,observed,1
111536,1002,3904.0,3.24,0.08299180327868853,observed,1
111536,1004,0.0,0.0,0.10194672131147542,cell,1
111536,1006,0.0,0.0,0.08913934426229508,cell,1
111536,1008,0.0,0.0,0.09906045751633986,cell,1
111541,1002,0.0,0.0,0.16585553278688525,cell,1
111541,1004,0.0,0.0,0.07146516393442623,cell,1
111541,1006,3904.0,2.69,0.06890368852459017,observed,1
111541,1008,0.0,0.0,0.09140114379084967,cell,1
111543,1002,3904.0,2.49,0.06378073770491804,observed,1
111543,1004,0.0,0.0,0.09182889344262295,cell,1
111543,1006,0.0,0.0,0.08913934426229508,cell,1
111543,1008,0.0,0.0,0.08552900326797384,cell,1
111558,1002,0.0,0.0,0.14293032786885246,cell,1
111558,1004,0.0,0.0,0.06582991803278689,cell,1
111558,1006,0.0,0.0,0.06839139344262295,cell,1
111558,1008,3916.8,2.53,0.06459354575163398,observed,1
111562,1002,0.0,10.99,0.07658811475409837,cell,0
111562,1004,0.0,0.0,0.0704405737704918,cell,0
111562,1006,0.0,0.0,0.05097336065573771,cell,0
111562,1008,0.0,0.0,0.06101919934640523,placetype_rural_nonmetro,0
111565,1002,0.0,0.0,0.09964139344262296,cell,1
111565,1004,3904.0,2.68,0.06864754098360656,observed,1
111565,1006,0.0,0.0,0.08913934426229508,cell,1
111565,1008,0.0,0.0,0.09012459150326797,cell,1
111566,1002,0.0,0.0,0.1014344262295082,cell,0
111566,1004,0.0,3.89,0.09464651639344263,cell,0
111566,1006,0.0,0.0,0.05609631147540983,cell,0
111566,1008,0.0,0.0,0.08986928104575163,cell,0
111573,1002,0.0,0.0,0.09554303278688525,cell,0
111573,1004,0.0,5.76,0.09682377049180327,cell,0
111573,1006,0.0,0.0,0.10220286885245901,cell,0
111573,1008,0.0,0.0,0.1095281862745098,cell,0
111575,1002,7808.0,7.28,0.09323770491803278,observed,1
111575,1004,0.0,0.0,0.09528688524590163,cell,1
111575,1006,0.0,0.0,0.15317622950819673,cell,1
111575,1008,0.0,0.0,0.08833741830065359,cell,1
111577,1002,0.0,1.67,0.07914959016393443,cell,0
111577,1004,0.0,3.33,0.08286372950819672,cell,0
111577,1006,0.0,0.0,0.08939549180327869,cell,0
111577,1008,0.0,0.0,0.07097630718954247,cell,0
111588,1002,3904.0,2.67,0.06839139344262295,observed,1
111588,1004,0.0,0.0,0.08286372950819672,cell,1
111588,1006,0.0,0.0,0.08939549180327869,cell,1
111588,1008,0.0,0.0,0.07097630718954247,cell,1
111589,1002,2318.0,0.0,0.10860655737704919,cell,1
111589,1004,0.0,0.0,0.07146516393442623,cell,1
111589,1006,0.0,0.0,0.06608606557377049,cell,1
111589,1008,0.0,0.0,0.07608251633986929,cell,1
111591,1002,0.0,0.0,0.07658811475409837,cell,1
111591,1004,0.0,0.0,0.08171106557377049,cell,1
111591,1006,0.0,0.0,0.09707991803278689,cell,1
111591,1008,3916.8,3.25,0.08297589869281045,observed,1
111592,1002,0.0,0.0,0.11949282786885246,cell,0
111592,1004,0.0,3.07,0.09682377049180327,cell,0
111592,1006,0.0,0.0,0.09695184426229508,cell,0
111592,1008,0.0,0.0,0.08731617647058823,cell,0
111612,1002,0.0,0.0,0.07914959016393443,cell,2
111612,1004,15616.0,9.57,0.06128329918032787,observed,2
111612,1006,976.0,1.49,0.1526639344262295,observed,2
111612,1008,0.0,0.0,0.07097630718954247,cell,2
111613,1002,0.0,0.0,0.10860655737704919,cell,1
111613,1004,3904.0,2.65,0.06787909836065574,observed,1
111613,1006,0.0,0.0,0.06608606557377049,cell,1
111613,1008,0.0,0.0,0.07608251633986929,cell,1
111620,1002,0.0,0.0,0.09733606557377049,cell,1
111620,1004,3904.0,3.73,0.09554303278688525,observed,1
111620,1006,0.0,0.0,0.14036885245901642,cell,1
111620,1008,0.0,0.0,0.0967626633986928,cell,1
111627,1002,0.0,0.0,0.11385758196721311,cell,0
111627,1004,0.0,1.77,0.09528688524590163,cell,0
111627,1006,0.0,0.0,0.15317622950819673,cell,0
111627,1008,0.0,0.0,0.08833741830065359,cell,0
111632,1002,0.0,0.0,0.09682377049180327,cell,1
111632,1004,19520.0,14.23,0.07289959016393444,observed,1
111632,1006,0.0,0.0,0.08913934426229508,cell,1
111632,1008,0.0,0.0,0.08552900326797384,cell,1
111635,1002,976.0,1.49,0.1526639344262295,observed,2
111635,1004,7808.0,5.78,0.07402663934426229,observed,2
111635,1006,0.0,0.0,0.08913934426229508,cell,2
111635,1008,0.0,0.0,0.09012459150326797,cell,2
111651,1002,0.0,0.0,0.07914959016393443,cell,1
111651,1004,1952.0,1.89,0.09682377049180327,observed,1
111651,1006,0.0,0.0,0.08939549180327869,cell,1
111651,1008,0.0,0.0,0.07097630718954247,cell,1
111654,1002,0.0,0.0,0.2032271241830065,cell,1
111654,1004,3904.0,3.25,0.08324795081967212,observed,1
111654,1006,0.0,0.0,0.07633196721311475,cell,1
111654,1008,0.0,0.0,0.08910334967320262,placetype_rural_nonmetro,1
111656,1002,0.0,0.0,0.09682377049180327,cell,1
111656,1004,0.0,0.0,0.09182889344262295,cell,1
111656,1006,12688.0,13.46,0.1060844892812106,observed,1
111656,1008,0.0,0.0,0.08552900326797384,cell,1
111663,1002,0.0,0.0,0.09733606557377049,cell,2
111663,1004,1952.0,1.89,0.09682377049180327,observed,2
111663,1006,0.0,0.0,0.08939549180327869,global,2
111663,1008,768.0,2.5,0.32552083333333337,observed,2
111672,1002,7808.0,5.96,0.07633196721311475,observed,1
111672,1004,0.0,0.0,0.09682377049180327,cell,1
111672,1006,0.0,0.0,0.10220286885245901,cell,1
111672,1008,0.0,0.0,0.1095281862745098,cell,1
111683,1002,0.0,0.0,0.07889344262295082,cell,1
111683,1004,3904.0,2.98,0.07633196721311475,observed,1
111683,1006,0.0,0.0,0.07889344262295081,cell,1
111683,1008,0.0,0.0,0.062168096405228745,cell,1
111686,1002,0.0,0.0,0.07274590163934426,cell,1
111686,1004,3904.0,2.19,0.05609631147540983,observed,1
111686,1006,0.0,0.0,0.07633196721311475,cell,1
111686,1008,0.0,0.0,0.07633782679738563,cell,1
111694,1002,0.0,0.0,0.07658811475409837,cell,0
111694,1004,0.0,3.59,0.07274590163934426,cell,0
111694,1006,0.0,0.0,0.08119877049180328,cell,0
111694,1008,0.0,0.0,0.08910334967320262,cell,0
111698,1002,3904.0,3.98,0.10194672131147542,observed,1
111698,1004,0.0,0.0,0.09451844262295081,cell,1
111698,1006,0.0,0.0,0.14036885245901642,cell,1
111698,1008,0.0,0.0,0.0967626633986928,cell,1
111710,1002,0.0,0.0,0.07914959016393443,cell,1
111710,1004,1952.0,1.95,0.09989754098360655,observed,1
111710,1006,0.0,0.0,0.08939549180327869,cell,1
111710,1008,0.0,0.0,0.07097630718954247,cell,1
111718,1002,1952.0,3.38,0.17315573770491802,observed,3
111718,1004,0.0,0.0,0.09182889344262295,cell,3
111718,1006,3904.0,2.99,0.07658811475409837,observed,3
111718,1008,3916.8,3.39,0.08655024509803921,observed,3
111719,1002,3904.0,0.0,0.09733606557377049,cell,1
111719,1004,0.0,0.0,0.09451844262295081,cell,1
111719,1006,0.0,0.0,0.14036885245901642,cell,1
111719,1008,0.0,0.0,0.0967626633986928,cell,1
111729,1002,0.0,0.0,0.07914959016393443,cell,1
111729,1004,1952.0,3.99,0.20440573770491802,observed,1
111729,1006,0.0,0.0,0.08939549180327869,cell,1
111729,1008,0.0,0.0,0.07097630718954247,cell,1
111730,1002,0.0,0.0,0.09605532786885246,placetype_rural_nonmetro,1
111730,1004,7808.0,6.93,0.08875512295081968,observed,1
111730,1006,0.0,0.0,0.08939549180327869,global,1
111730,1008,0.0,0.0,0.21382250816993467,placetype_rural_nonmetro,1
111740,1002,0.0,0.0,0.1319159836065574,cell,1
111740,1004,0.0,0.0,0.09733606557377049,cell,1
111740,1006,0.0,0.0,0.09733606557377049,cell,1
111740,1008,1958.4,1.89,0.09650735294117646,observed,1
111745,1002,7808.0,5.96,0.07633196721311475,observed,1
111745,1004,0.0,0.0,0.08286372950819672,cell,1
111745,1006,0.0,0.0,0.08939549180327869,cell,1
111745,1008,0.0,0.0,0.07097630718954247,cell,1
111748,1002,3904.0,3.19,0.08171106557377049,observed,1
111748,1004,0.0,0.0,0.09451844262295081,cell,1
111748,1006,0.0,0.0,0.14036885245901642,cell,1
111748,1008,0.0,0.0,0.0967626633986928,cell,1
111753,1002,0.0,0.0,0.07914959016393443,cell,1
111753,1004,3904.0,3.75,0.09605532786885246,observed,1
111753,1006,0.0,0.0,0.08939549180327869,cell,1
111753,1008,0.0,0.0,0.07097630718954247,cell,1
111769,1002,0.0,0.0,0.11385758196721311,cell,1
111769,1004,3904.0,4.32,0.11065573770491804,observed,1
111769,1006,0.0,0.0,0.15317622950819673,cell,1
111769,1008,0.0,0.0,0.08833741830065359,cell,1
111774,1002,7808.0,6.529999999999999,0.08363217213114753,observed,2
111774,1004,0.0,0.0,0.06582991803278689,cell,2
111774,1006,3904.0,2.53,0.06480532786885246,observed,2
111774,1008,0.0,0.0,0.065359477124183,cell,2
111797,1002,0.0,0.0,0.11385758196721311,cell,1
111797,1004,0.0,0.0,0.09528688524590163,cell,1
111797,1006,0.0,0.0,0.15317622950819673,cell,1
111797,1008,1958.4,4.49,0.22926879084967322,observed,1
111805,1002,0.0,0.0,0.09733606557377049,cell,2
111805,1004,1952.0,2.29,0.11731557377049182,observed,2
111805,1006,0.0,0.0,0.14036885245901642,cell,2
111805,1008,1958.4,2.99,0.15267565359477125,observed,2
111823,1002,3904.0,3.79,0.09707991803278689,observed,1
